second,rms_db,center_db,noncenter_db,barrage,drum,harsh,burden,center_adv,lufs,level_db,audible,dialogue_proxy,sub_coverage,dialogue_sub,rel_db,occupied,in_block,recovery_debt,omega,omega_resid
4840,-30.473066048805755,-23.367425644289618,-37.5552617057209,-0.27218791407366766,0.06903448640479108,0.4167493866613567,0.33411597922180747,14.187836061431284,-20.12616776171463,-20.12616776171463,True,True,0.0,False,14.427856530944329,True,False,2374.393163419807,1,1
4841,-32.97704580498738,-30.132661783198134,-37.88906623079093,-0.3677474730199392,0.04591840754419638,-0.0161386138563515,0.30730550791730704,7.7564044475927965,-22.589157246139937,-22.589157246139937,True,True,0.0,False,11.964867046519021,True,False,2376.358030466326,1,1
4842,-33.39116956037351,-31.70458279408819,-38.532525653754945,-0.4004330118171174,0.06467544152522599,0.0387777421005793,0.3012619093226547,6.827942859666756,-24.032957939242856,-24.032957939242856,True,True,0.0,False,10.521066353416103,True,False,2376.8790968197422,1,1
4843,-32.33663441645427,-34.899231902795755,-36.986875657867266,-0.36376290235863284,0.040296639770705724,0.0621759948586829,0.3121363775415455,2.087643755071511,-23.46465867014249,-23.46465867014249,True,False,0.0,False,11.089365622516468,True,False,2377.968462442259,1,1
4844,-31.623451939723996,-33.95800135368644,-36.23187661238749,-0.29612055892029027,0.12186046393615683,0.0977184474718916,0.31643057153772974,2.2738752587010467,-22.537460829840494,-22.537460829840494,True,False,0.0,False,12.016563462818464,True,False,2379.9850259050772,1,1
4845,-33.00490124083514,-34.28204744990484,-37.4085957591588,-0.3516283402302931,0.04553897263897657,0.0892377321232897,0.30326926052663994,3.1265483092539625,-23.65701376578681,-23.65701376578681,True,False,0.0,False,10.897010526872148,True,False,2380.8820364319495,1,1
4846,-30.58046624843966,-34.667558574829556,-34.937906036693164,-0.36695752139419074,0.047245947114777004,-0.0745752347556859,0.3123718152545402,0.2703474618636079,-22.73172029979875,-22.73172029979875,True,False,0.0,False,11.82230399286021,True,False,2382.7043404248097,1,1
4847,-29.577723991213535,-33.048743731826676,-33.90306452474951,-0.3377846777581831,0.0443739523070432,0.0170976464949955,0.3140769469093227,0.8543207929228345,-20.743261620432452,-20.743261620432452,True,False,0.0,False,13.810762672226506,True,False,2386.5151030970364,1,1
4848,-32.99712576672092,-34.36160888752012,-37.361529297980326,-0.42934127262823896,-0.23881873445369733,0.0241023087645597,0.27315463866508866,2.9999204104602057,-23.79017125876907,-23.79017125876907,True,False,0.0,False,10.763853033889887,True,False,2387.2789561309264,1,1
4849,-35.49917964935618,-34.57467853545003,-39.9701280595206,-0.5674124054288249,-0.4835951052617009,-0.0800390148733852,0.22312280404373783,5.395449524070564,-26.26895919979256,-26.26895919979256,True,False,0.0,False,8.285065092866397,False,False,2387.2789561309264,0,0
4850,-39.857214317271364,-38.363363795406826,-44.304993398796185,-0.7262388816129203,-0.6878489343941181,-0.2152555828735018,0.1773169885690657,5.941629603389359,-30.467768771047812,-30.467768771047812,True,False,0.0,False,4.086255521611147,False,False,2387.2789561309264,0,0
4851,-43.8822370973667,-43.65951014210733,-48.03596130899397,-0.8464990479989546,-0.8462745960571051,-0.0682750435775102,0.13863457919940653,4.376451166886639,-34.74015638220604,-34.74015638220604,True,False,0.0,False,-0.18613208954707972,False,False,0.0,0,0
4852,-45.7689240170201,-48.33390966800145,-49.63115427428506,-0.9270647188999349,-0.8930400824094386,-0.405972914567283,0.10061600292772159,1.2972446062836056,-37.181896731665624,-37.181896731665624,True,False,0.0,False,-2.6278724390066657,False,False,0.0,0,0
4853,-48.048596841492156,-52.70110263627924,-51.74455847207355,-0.973226010535389,-0.9734194545216741,-0.5160158187452809,0.05715145191320527,-0.9565441642056882,-39.20490073271238,-39.20490073271238,True,False,0.0,False,-4.650876440053423,False,False,0.0,0,0
4854,-54.79757586147321,-60.339891398568696,-58.384842520791494,-0.9413768780763981,-1.021470954690202,-0.179057648137907,0.012538591483370493,-1.9550488777772017,-45.433442969739005,-45.433442969739005,True,False,0.0,False,-10.879418677080047,False,False,0.0,0,0
4855,-67.11711529379033,-73.22443034936329,-70.59671113839536,-0.7083913811318132,-0.7579080365882465,-0.0,0.0009505806268554613,-2.627719210967925,-56.52143204559258,-56.52143204559258,True,False,0.0,False,-21.967407752933624,False,False,0.0,0,0
4856,-84.96862550741642,-90.71442241964787,-88.30018202578574,-0.6957803511316513,-0.6935149827485134,0.0,2.1153172873987883e-05,-2.41424039386213,-73.25527562517264,-73.25527562517264,False,False,0.0,False,-38.701251332513685,False,False,0.0,0,0
4857,-99.90404530996656,-99.37120056152344,-100.0,-0.6957803511316513,-0.6935149827485134,0.0,1.1467466628092171e-08,0.6287994384765625,-91.51657633532706,-91.51657633532706,False,False,0.0,False,-56.9625520426681,False,False,0.0,0,0
4858,-100.0,-99.37120056152344,-100.0,-0.6957803511316513,-0.6935149827485134,0.0,0.0,0.6287994384765625,-98.4364194376161,-98.4364194376161,False,False,0.0,False,-63.88239514495714,False,False,0.0,0,0
4859,-100.0,-99.37120056152344,-100.0,-0.6957803511316513,-0.6935149827485134,0.0,0.0,0.6287994384765625,-101.64016695733736,-101.64016695733736,False,False,0.0,False,-67.08614266467839,False,False,0.0,0,0
4860,-100.0,-99.97890758221716,-100.0,-0.6957803511316513,-0.6935149827485134,0.0,0.0,0.02109241778283888,-104.64497630585109,-104.64497630585109,False,False,0.0,False,-70.09095201319212,False,False,0.0,0,0
4861,-100.0,-100.0,-100.0,-0.6957803511316513,-0.6935149827485134,0.0,0.0,0.0,-107.68353305028548,-107.68353305028548,False,False,0.0,False,-73.12950875762652,False,False,0.0,0,0
4862,-92.258059081336,-82.2882654733538,-100.0,-0.6957803511316513,-0.6935149827485134,0.0,0.0,17.711734526646197,-87.73382872299665,-87.73382872299665,False,False,0.0,False,-53.17980443033769,False,False,0.0,0,0
4863,-72.85207013483291,-62.196605026722864,-100.0,-0.6957803511316513,-0.6935149827485134,0.0,0.0,37.803394973277136,-63.056288855815914,-63.056288855815914,False,False,0.0,False,-28.502264563156956,False,False,0.0,0,0
4864,-71.76828270761924,-61.11802659129752,-99.88219683984684,-0.6957803511316513,-0.6935149827485134,0.0,0.0,38.76417024854932,-61.51210970933451,-61.51210970933451,False,False,0.0,False,-26.95808541667555,False,False,0.0,0,0
4865,-71.75850985718019,-61.10235604633953,-99.6230784459511,-0.6957803511316513,-0.6935149827485134,0.0,0.0,38.520722399611564,-61.561326736874406,-61.561326736874406,False,False,0.0,False,-27.007302444215448,False,False,0.0,0,0
4866,-73.61485319927274,-62.974054557124326,-100.0,-0.6957803511316513,-0.6935149827485134,0.0,6.9699222028025216e-09,37.025945442875674,-63.04172322788361,-63.04172322788361,False,False,0.0,False,-28.48769893522465,False,False,0.0,0,0
4867,-74.31105163004106,-63.656368681303654,-100.0,-0.6957803511316513,-0.6935149827485134,0.0,2.3310438159558487e-05,36.343631318696346,-64.08243906895316,-64.08243906895316,False,False,0.0,False,-29.528414776294206,False,False,0.0,0,0
4868,-71.8316752964441,-61.177754831292006,-100.0,-0.6518264140378067,-0.6935149827485134,0.0,0.0013984301001500625,38.822245168707994,-61.35642506025416,-61.35642506025416,False,False,0.0,False,-26.802400767595202,False,False,0.0,0,0
4869,-69.8482870781687,-59.19226782767777,-100.0,-0.5351731772336104,-0.5616785863216708,0.0,0.00908463528413603,40.80773217232223,-58.7300882638878,-58.7300882638878,True,True,0.0,False,-24.176063971228842,False,False,0.0,0,0
4870,-71.14542721570878,-60.49096259731935,-100.0,-0.5312584443166548,-0.5097012622289616,0.0,0.03903741078077164,39.50903740268065,-59.59978267302917,-59.59978267302917,True,True,0.19499999999970896,False,-25.04575838037021,False,False,0.0,0,0
4871,-57.36589810299713,-46.70027112688199,-100.0,-0.3906902983826771,-0.5565924609845996,18.36251717968639,0.07420481094861445,53.29972887311801,-45.109988348166546,-45.109988348166546,True,True,1.0,True,-10.555964055507587,False,False,0.0,1,1
4872,-66.75371105539915,-56.087671813853675,-100.0,-0.38542999473356976,-0.21277945631891193,1.0453278836603863,0.05901790436368933,43.912328186146325,-56.65924958204361,-56.65924958204361,True,True,1.0,True,-22.10522528938465,False,False,0.0,0,0
4873,-52.679913547923405,-42.01569485771651,-100.0,-0.40007132919569516,-0.42777268029924914,3.8196371567788927,0.09541546033073241,57.98430514228349,-43.50064340860031,-43.50064340860031,True,True,1.0,True,-8.946619115941353,False,False,0.0,1,0
4874,-65.16491886553311,-54.50138616996604,-100.0,-0.06034703701208495,0.08860441506930714,4.530203146208953,0.12502056104358,45.49861383003396,-48.71298687589757,-48.71298687589757,True,True,0.4080000000003565,False,-14.158962583238612,False,False,0.0,1,0
4875,-71.56823207541821,-60.91560708166596,-100.0,0.0004105043073069032,0.5955427959538905,0.0,0.1702168104410926,39.08439291833404,-60.11490800033668,-60.11490800033668,False,False,0.2899999999999636,False,-25.560883707677725,False,False,0.0,0,0
4876,-49.85440155458932,-39.18920920545307,-99.360170951973,-0.049240066692422584,0.09624049258524241,25.46855721888146,0.2529033416812917,60.170961746519936,-39.55225643302118,-39.55225643302118,True,True,1.0,True,-4.998232140362219,False,False,0.0,1,1
4877,-66.47490286119395,-55.81266519502425,-100.0,-0.0501625429998397,0.44804963627684197,7.712962317884625,0.16532211448807307,44.18733480497575,-46.15526945425284,-46.15526945425284,True,True,1.0,True,-11.60124516159388,False,False,0.0,1,1
4878,-69.87510835025881,-59.21808540562451,-96.75640536462012,-0.08015924985912329,0.003146974217238633,2.961756883690075,0.09294427032342462,37.538319958995615,-59.60648624392225,-59.60648624392225,True,True,0.07800000000042928,False,-25.05246195126329,False,False,0.0,1,1
4879,-59.93521238607951,-50.47905688882789,-64.09972891828014,-0.5460027221417149,-0.6052349793232962,4.151766543769379,0.06395354618633133,13.620672029452244,-49.18499964439171,-49.18499964439171,True,True,0.0,False,-14.63097535173275,False,False,0.0,1,0
4880,-62.61762916993728,-54.33717533436618,-64.7132441714854,-0.5027821239401233,-0.5267335326779631,3.19683700516671,0.04321242699582394,10.37606883711922,-51.09210914588502,-51.09210914588502,True,True,0.0,False,-16.53808485322606,False,False,0.0,1,0
4881,-67.20204541952597,-66.5245176855334,-66.23706569174884,-0.3833199625519236,-0.5631436018334296,1.0348909722230224,0.02425167242938343,-0.28745199378455766,-56.597774983851764,-56.597774983851764,True,False,0.0,False,-22.043750691192805,False,False,0.0,0,0
4882,-63.93718412610862,-63.49200582927843,-62.69541751694045,-0.47089440600688465,-0.6818484803734287,2.1541308160000163,0.033907731846016406,-0.7965883123379811,-50.85442716231874,-50.85442716231874,True,False,0.0,False,-16.300402869659784,False,False,0.0,1,0
4883,-61.65957347826655,-54.94239800325465,-62.41817791469205,-0.48782526108825347,-0.6999778198100325,12.296005917633297,0.03281391821639076,7.4757799114373995,-46.709489518147755,-46.709489518147755,True,True,0.0,False,-12.155465225488797,False,False,0.0,1,1
4884,-65.02832156448373,-68.41476253104224,-63.6322408868055,-0.5141134273943856,-0.6507161761364246,0.0,0.008332668383922584,-4.782521644236745,-53.881756966411146,-53.881756966411146,True,False,0.0,False,-19.327732673752188,False,False,0.0,0,0
4885,-63.975188946699426,-76.07907185539753,-62.243387040926834,-0.6118015302546874,-0.6966784562696068,0.0,0.004526551987130652,-13.835684814470696,-52.693079210641294,-52.693079210641294,True,False,0.0,False,-18.139054917982335,False,False,0.0,0,0
4886,-62.37811409603569,-76.4352997985601,-60.84068371961266,-0.7329912771637769,-0.7013565174057999,-0.0,0.004474689912270523,-15.594616078947432,-51.50831675631124,-51.50831675631124,True,False,0.0,False,-16.95429246365228,False,False,0.0,0,0
4887,-65.85294807014635,-73.58510917442123,-64.15959514680544,-0.677441219576731,-0.6287617890487244,0.0,0.0029793556759305706,-9.42551402761579,-53.133709610141615,-53.133709610141615,True,False,0.0,False,-18.579685317482657,False,False,0.0,0,0
4888,-61.76272367092985,-73.38638681628721,-60.34359454323673,-0.7474080409778434,-0.7010227535191246,0.0,0.005488388219638284,-13.04279227305048,-51.37592394945274,-51.37592394945274,True,False,0.0,False,-16.821899656793782,False,False,0.0,0,0
4889,-61.66520168531435,-75.88555285200971,-60.25348845765811,-0.7314573469543643,-0.711067780193886,-0.0,0.0040351722299941965,-15.632064394351602,-51.09424402988751,-51.09424402988751,True,False,0.0,False,-16.540219737228554,False,False,0.0,0,0
4890,-66.1375294507586,-73.99876002786624,-64.61355958490607,-0.5861159806588113,-0.617891311071868,0.0644003112700095,0.004515883815433485,-9.38520044296017,-54.80192824440778,-54.80192824440778,True,False,0.0,False,-20.247903951748825,False,False,0.0,0,0
4891,-63.8200149893993,-69.35713473639836,-62.13474365431939,-0.5694977026467627,-0.6011389476927657,0.6878528659149935,0.01982225827180499,-7.222391082078978,-52.34080755076516,-52.34080755076516,True,False,0.0,False,-17.786783258106205,False,False,0.0,0,0
4892,-56.908379361561856,-72.10813099310379,-55.47369840600163,-0.6566802329615006,-0.6901683497176551,0.1855922912345472,0.045062017028255824,-16.634432587102154,-46.563024151600715,-46.563024151600715,True,False,0.0,False,-12.008999858941756,False,False,0.0,0,0
4893,-59.698352476226276,-64.57421998117093,-58.27301790830627,-0.5325791516216537,-0.6181486363485899,1.9225097220608167,0.051345065942678764,-6.301202072864655,-47.279796843067494,-47.279796843067494,True,False,0.0,False,-12.725772550408536,False,False,0.0,1,0
4894,-59.87454345827924,-62.83748985336675,-58.34982977218879,-0.5499163560350367,-0.5979434426718776,0.2669578517190119,0.054781078118882665,-4.487660081177957,-48.500797444357744,-48.500797444357744,True,False,0.0,False,-13.946773151698785,False,False,0.0,0,0
4895,-58.35309825579327,-65.35579522575405,-56.75115497322798,0.004436191501326946,-0.21338749439419283,0.0836441436679787,0.12304773461923406,-8.604640252526067,-47.098821125985594,-47.098821125985594,True,False,0.0,False,-12.544796833326636,False,False,0.0,0,0
4896,-57.720428300403455,-68.6628122053715,-56.13302842355516,0.6613119919832087,1.1111469437053503,-0.009104097083856,0.2667494229763134,-12.529783781816334,-46.75808989049457,-46.75808989049457,True,False,0.0,False,-12.204065597835609,False,False,0.0,0,0
4897,-44.006744406252345,-33.37289944852755,-58.82685657953091,1.4190068152415902,2.106931143016883,15.149830322662591,0.48989658640426176,25.453957131003364,-33.957582256814405,-33.957582256814405,True,False,0.8360000000002401,True,0.5964420358445537,False,False,0.0,2,2
4898,-44.53106331914731,-33.95742252308858,-59.18926102405952,1.3358009530293042,2.2907757797948762,13.962410865419908,0.549573845488477,25.231838500970937,-33.343386680657225,-33.343386680657225,True,False,1.0,True,1.210637612001733,False,False,0.0,2,2
4899,-50.648719416890906,-40.268869592592395,-61.49805796272592,1.568882023109236,1.9660501593089241,1.5567870602242384,0.43665222778636853,21.229188370133528,-38.18879313890086,-38.18879313890086,True,False,1.0,True,-3.6347688462419043,False,False,0.0,3,2
4900,-64.12232865832208,-59.87952727338553,-63.53065278554225,1.4874965050729956,1.8440973186290284,0.356305607199874,0.33724069887046654,3.6511255121567245,-48.12504479211771,-48.12504479211771,True,False,1.0,True,-13.571020499458754,False,False,0.0,1,1
4901,-49.8797321079421,-39.51331367253407,-61.836509103531974,1.174791757473386,1.371905912781893,11.050297678264087,0.4178053330853139,22.323195430997906,-40.691298933343425,-40.691298933343425,True,False,0.9669999999996435,True,-6.137274640684467,False,False,0.0,1,1
4902,-46.28402215454489,-35.68300443108813,-62.09970488101629,0.7132040117300905,1.0930405407558563,19.11508319463952,0.45628313265608456,26.416700449928157,-35.06583303981432,-35.06583303981432,True,True,1.0,True,-0.5118087471553636,False,False,0.0,1,1
